Easting,Northing
411403,4841082
411406,4841076
411412,4841062
411423,4841039
411426,4841032
411427,4841029
411443,4840988
411442,4840983
411443,4840983
411443,4840982
411445,4840973
411447,4840970
411453,4840946
411457,4840927
411461,4840910
411463,4840898
411464,4840892
411468,4840862
411471,4840835
411472,4840811
411473,4840783
411473,4840762
411472,4840728
411470,4840702
411466,4840674
411464,4840664
411462,4840647
411460,4840638
411456,4840617
411448,4840590
411442,4840571
411437,4840551
411436,4840545
411413,4840484
411409,4840474
411408,4840471
411408,4840464
411403,4840452
411395,4840433
411383,4840406
411375,4840387
411347,4840327
411296,4840212
411283,4840182
411237,4840072
411179,4839934
411168,4839909
411153,4839874
411139,4839840
411125,4839806
411117,4839787
411102,4839749
411099,4839744
411090,4839725
411078,4839700
411073,4839698
411072,4839696
411070,4839694
411056,4839672
411049,4839661
411044,4839653
411036,4839642
411028,4839632
411014,4839615
411010,4839610
410952,4839546
410897,4839483
410870,4839452
410862,4839443
410848,4839428
410838,4839417
410834,4839412
410832,4839410
410831,4839409
410827,4839397
410808,4839376
410761,4839326
410689,4839244
410634,4839184
410604,4839151
410583,4839127
410518,4839053
410488,4839020
410473,4839004
410466,4839002
410465,4839002
410461,4838999
410461,4838999
410444,4839014
410444,4839014
410444,4839014
410461,4838999
410468,4838991
410468,4838991
410472,4838997
410473,4839004
410488,4839020
410518,4839053
410583,4839127
410604,4839151
410634,4839184
410689,4839244
410761,4839326
410808,4839376
410827,4839397
410837,4839404
410838,4839404
410838,4839405
410840,4839406
410855,4839424
410878,4839448
410906,4839478
410923,4839496
410961,4839539
411003,4839584
411026,4839612
411036,4839625
411044,4839635
411057,4839656
411065,4839668
411067,4839672
411074,4839684
411077,4839692
411079,4839695
411078,4839700
411090,4839725
411099,4839744
411102,4839749
411117,4839787
411125,4839806
411139,4839840
411153,4839874
411168,4839909
411179,4839934
411237,4840072
411283,4840182
411296,4840212
411347,4840327
411375,4840387
411383,4840406
411395,4840433
411403,4840452
411408,4840464
411411,4840467
411412,4840468
411413,4840470
411418,4840482
411422,4840493
411429,4840508
411436,4840527
411444,4840548
411445,4840550
411447,4840554
411453,4840573
411457,4840587
411464,4840616
411470,4840646
411473,4840662
411476,4840679
411478,4840705
411478,4840705
411485,4840714
411492,4840721
411498,4840727
411555,4840725
411624,4840723
411663,4840724
411668,4840723
411704,4840724
411750,4840736
411781,4840749
411814,4840766
411881,4840815
411904,4840830
411984,4840884
412106,4840971
412141,4841001
412179,4841022
412209,4841034
412259,4841051
412449,4841100
412499,4841126
412556,4841156
412592,4841191
412620,4841221
412644,4841249
412703,4841335
412772,4841443
412790,4841473
412802,4841496
412819,4841527
412820,4841530
412822,4841538
412823,4841544
412823,4841551
412823,4841558
412822,4841565
412820,4841569
412818,4841576
412816,4841583
412814,4841587
412810,4841597
412790,4841636
412774,4841671
412752,4841716
412731,4841758
412718,4841783
412712,4841794
412705,4841804
412699,4841813
412692,4841823
412685,4841833
412668,4841857
412661,4841868
412656,4841876
412651,4841884
412645,4841894
412639,4841905
412634,4841915
412629,4841927
412624,4841938
412620,4841950
412616,4841961
412605,4841996
412595,4842031
412583,4842067
412572,4842100
412559,4842135
412544,4842176
412529,4842214
412515,4842252
412499,4842293
412495,4842304
412491,4842316
412488,4842328
412484,4842339
412481,4842351
412479,4842363
412476,4842376
412475,4842387
412472,4842399
412471,4842414
412470,4842425
412470,4842435
412469,4842446
412468,4842484
412469,4842496
412470,4842508
412471,4842521
412473,4842534
412473,4842545
412475,4842553
412476,4842562
412478,4842571
412480,4842582
412483,4842594
412486,4842607
412489,4842618
412492,4842629
412497,4842641
412501,4842652
412505,4842663
412511,4842677
412522,4842707
412533,4842736
412544,4842763
412555,4842789
412566,4842813
412571,4842825
412576,4842835
412581,4842846
412589,4842860
412597,4842874
412609,4842895
412616,4842906
412623,4842917
412636,4842937
412643,4842946
412650,4842957
412658,4842967
412687,4843005
412710,4843034
412730,4843059
412761,4843099
412792,4843138
412827,4843181
412859,4843222
412887,4843259
412905,4843280
412917,4843293
412928,4843305
412935,4843311
412943,4843319
412957,4843331
412966,4843339
412977,4843347
412995,4843360
413015,4843373
413031,4843380
413051,4843391
413069,4843400
413088,4843407
413103,4843412
413120,4843417
413141,4843422
413157,4843425
413176,4843429
413193,4843431
413206,4843432
413221,4843432
413237,4843433
413251,4843433
413263,4843433
413274,4843433
413286,4843432
413298,4843429
413323,4843424
413356,4843420
413383,4843414
413412,4843409
413441,4843404
413472,4843398
413491,4843394
413508,4843393
413533,4843391
413561,4843390
413582,4843390
413602,4843390
413616,4843391
413630,4843392
413646,4843394
413667,4843397
413727,4843405
413784,4843413
413811,4843416
413856,4843420
413901,4843424
413914,4843425
413926,4843426
413937,4843425
413950,4843425
413962,4843425
413977,4843424
414010,4843421
414024,4843420
414036,4843420
414049,4843419
414060,4843419
414070,4843420
414105,4843423
414154,4843426
414176,4843428
414196,4843429
414209,4843431
414221,4843432
414232,4843435
414242,4843437
414251,4843440
414261,4843445
414271,4843449
414281,4843455
414292,4843462
414300,4843467
414307,4843473
414315,4843479
414322,4843486
414329,4843491
414338,4843501
414345,4843510
414351,4843518
414360,4843531
414367,4843543
414375,4843562
414382,4843580
414390,4843603
414393,4843612
414396,4843621
414401,4843643
414407,4843664
414411,4843685
414416,4843700
414420,4843716
414424,4843727
414429,4843738
414436,4843750
414442,4843759
414449,4843769
414455,4843775
414461,4843781
414468,4843786
414475,4843791
414482,4843796
414491,4843799
414502,4843804
414511,4843805
414520,4843807
414528,4843808
414536,4843806
414547,4843805
414557,4843804
414565,4843802
414573,4843798
414581,4843795
414587,4843791
414593,4843787
414600,4843783
414607,4843777
414614,4843771
414618,4843767
414623,4843760
414630,4843751
414637,4843740
414658,4843706
414668,4843689
414673,4843681
414680,4843674
414689,4843661
414696,4843654
414704,4843647
414710,4843639
414715,4843633
414721,4843627
414727,4843623
414733,4843620
414738,4843617
414743,4843615
414749,4843614
414755,4843614
414760,4843614
414766,4843614
414775,4843615
414786,4843617
414801,4843621
414814,4843624
414826,4843627
414856,4843637
414878,4843645
414898,4843652
414919,4843657
414944,4843664
414969,4843670
415083,4843695
415101,4843700
415127,4843717
415174,4843751
415207,4843770
415234,4843783
415284,4843798
415310,4843803
415356,4843813
415394,4843827
415437,4843845
415503,4843879
415531,4843896
415580,4843928
415607,4843945
415639,4843966
415668,4843975
415685,4843980
415707,4843977
415776,4843957
415876,4843924
415943,4843897
415966,4843885
415998,4843855
416015,4843838
416041,4843816
416061,4843795
416072,4843777
416090,4843758
416103,4843744
416116,4843733
416127,4843720
416135,4843708
416145,4843698
416152,4843689
416157,4843677
416161,4843669
416167,4843659
416172,4843654
416177,4843649
416186,4843643
416194,4843640
416202,4843639
416213,4843642
416223,4843646
416232,4843652
416252,4843668
416276,4843691
416316,4843733
416348,4843765
416413,4843847
416482,4843938
416542,4844021
416560,4844041
416580,4844061
416600,4844078
416629,4844097
416666,4844124
416690,4844139
416724,4844164
416748,4844181
416784,4844208
416812,4844228
416842,4844249
416866,4844269
416886,4844290
416899,4844304
416906,4844320
416917,4844343
416936,4844382
416948,4844404
416968,4844443
416982,4844474
417010,4844526
417030,4844556
417069,4844605
417074,4844611
417160,4844702
417222,4844766
417283,4844816
417335,4844856
417374,4844888
417418,4844925
417461,4844962
417514,4844999
417547,4845023
417572,4845038
417601,4845050
417631,4845061
417667,4845072
417708,4845098
417813,4845188
417910,4845286
418047,4845442
418093,4845491
418146,4845556
418392,4845792
418455,4845847
418525,4845909
418575,4845965
418634,4846038
418800,4846249
418918,4846383
418972,4846433
418998,4846454
419030,4846480
419258,4846645
419380,4846739
419413,4846764
419546,4846859
419557,4846864
419563,4846869
419570,4846874
419579,4846882
419588,4846891
419595,4846899
419601,4846908
419606,4846918
419612,4846930
419618,4846942
419628,4846966
419636,4846983
419642,4846994
419649,4847008
419667,4847034
419684,4847063
419701,4847094
419718,4847124
419741,4847168
419763,4847209
419775,4847233
419785,4847254
419796,4847275
419810,4847299
419832,4847345
419850,4847381
419871,4847421
419890,4847459
419910,4847492
419919,4847509
419925,4847522
419935,4847538
419951,4847565
419968,4847591
419985,4847620
420000,4847645
420025,4847685
420045,4847724
420067,4847762
420090,4847804
420111,4847841
420129,4847873
420145,4847904
420161,4847937
420174,4847964
420187,4847992
420202,4848025
420212,4848046
420223,4848068
420235,4848089
420254,4848127
420268,4848155
420282,4848182
420301,4848217
420320,4848251
420345,4848293
420368,4848330
420390,4848366
420415,4848408
420440,4848449
420465,4848490
420489,4848527
420505,4848554
420512,4848568
420525,4848590
420540,4848618
420555,4848648
420570,4848677
420584,4848703
420590,4848712
420595,4848720
420600,4848728
420607,4848734
420619,4848749
420626,4848758
420631,4848765
420640,4848775
420648,4848788
420653,4848797
420658,4848807
420667,4848827
420673,4848843
420678,4848854
420682,4848864
420688,4848872
420694,4848881
420703,4848892
420712,4848904
420742,4848939
420776,4848977
420790,4848991
420806,4849006
420817,4849014
420828,4849022
420838,4849027
420851,4849034
420871,4849045
420889,4849053
420905,4849060
420924,4849068
420942,4849076
420962,4849085
420981,4849093
420993,4849099
421002,4849102
421012,4849105
421021,4849106
421029,4849107
421037,4849108
421047,4849108
421055,4849108
421062,4849106
421070,4849103
421077,4849101
421093,4849093
421101,4849089
421110,4849085
421121,4849079
421134,4849075
421155,4849068
421189,4849056
421240,4849039
421261,4849031
421277,4849024
421288,4849020
421298,4849014
421309,4849008
421319,4849002
421329,4848995
421341,4848986
421353,4848978
421362,4848972
421386,4848956
421394,4848951
421400,4848946
421407,4848940
421414,4848933
421421,4848924
421427,4848915
421440,4848895
421454,4848872
421469,4848851
421480,4848834
421491,4848817
421498,4848807
421501,4848801
421504,4848795
421510,4848782
421518,4848764
421525,4848744
421531,4848725
421538,4848705
421545,4848678
421548,4848661
421552,4848643
421555,4848625
421558,4848607
421564,4848573
421566,4848564
421566,4848554
421566,4848543
421565,4848532
421561,4848507
421556,4848480
421549,4848443
421542,4848410
421537,4848380
421529,4848345
421524,4848324
421521,4848313
421518,4848303
421513,4848294
421508,4848285
421501,4848276
421494,4848267
421485,4848259
421473,4848248
421464,4848239
421456,4848231
421448,4848222
421443,4848216
421432,4848203
421416,4848183
421402,4848164
421369,4848128
421340,4848093
421327,4848076
421316,4848062
421303,4848041
421287,4848022
421262,4847986
421235,4847948
421200,4847904
421181,4847882
421164,4847860
421151,4847844
421137,4847825
421124,4847807
421112,4847789
421103,4847774
421096,4847759
421088,4847741
421071,4847703
421054,4847669
421041,4847647
421032,4847632
421023,4847615
421006,4847582
421000,4847571
420995,4847560
420990,4847548
420980,4847529
420971,4847510
420966,4847497
420954,4847466
420940,4847420
420929,4847379
420916,4847341
420912,4847325
420909,4847312
420909,4847304
420910,4847289
420914,4847273
420918,4847255
420932,4847209
420945,4847169
420951,4847146
420956,4847135
420960,4847126
420964,4847118
420970,4847111
420975,4847104
420982,4847098
420990,4847090
420999,4847084
421008,4847076
421018,4847069
421028,4847064
421035,4847061
421047,4847058
421059,4847055
421068,4847054
421082,4847053
421101,4847051
421116,4847050
421141,4847050
421165,4847049
421178,4847050
421193,4847051
421224,4847055
421278,4847061
421294,4847063
421315,4847068
421329,4847072
421343,4847076
421355,4847081
421369,4847086
421382,4847091
421395,4847099
421408,4847105
421422,4847114
421436,4847122
421464,4847140
421490,4847158
421509,4847170
421519,4847175
421525,4847181
421543,4847194
421563,4847208
421591,4847231
421600,4847238
421612,4847249
421625,4847261
421649,4847284
421681,4847318
421715,4847353
421732,4847372
421743,4847383
421759,4847399
421786,4847428
421812,4847455
421837,4847481
421856,4847500
421868,4847511
421880,4847523
421912,4847553
421944,4847583
421986,4847623
422013,4847652
422038,4847679
422070,4847715
422092,4847742
422108,4847760
422143,4847803
422171,4847836
422188,4847856
422205,4847875
422219,4847890
422232,4847902
422258,4847925
422283,4847948
422295,4847958
422340,4847993
422388,4848030
422411,4848049
422449,4848083
422464,4848097
422492,4848122
422512,4848140
422552,4848172
422588,4848204
422618,4848233
422638,4848255
422658,4848276
422671,4848293
422688,4848312
422708,4848337
422742,4848376
422774,4848415
422791,4848433
422799,4848443
422807,4848454
422816,4848470
422827,4848488
422839,4848511
422862,4848558
422875,4848586
422902,4848652
422917,4848687
422932,4848726
422945,4848758
422958,4848789
422972,4848822
422985,4848855
422994,4848875
423004,4848896
423024,4848938
423039,4848967
423052,4848988
423065,4849010
423084,4849039
423092,4849053
423108,4849093
423114,4849107
423120,4849118
423126,4849128
423133,4849139
423139,4849148
423145,4849155
423171,4849184
423197,4849215
423211,4849229
423235,4849256
423261,4849282
423268,4849289
423277,4849296
423289,4849305
423303,4849314
423327,4849330
423342,4849339
423365,4849353
423390,4849367
423404,4849373
423439,4849380
423489,4849392
423511,4849398
423523,4849400
423534,4849401
423544,4849402
423553,4849401
423564,4849400
423575,4849398
423599,4849394
423617,4849390
423638,4849384
423661,4849377
423687,4849369
423703,4849365
423715,4849362
423727,4849359
423742,4849357
423753,4849355
423764,4849355
423780,4849354
423788,4849354
423796,4849353
423802,4849350
423808,4849347
423813,4849342
423819,4849338
423823,4849333
423827,4849329
423830,4849322
423834,4849314
423837,4849304
423843,4849287
423849,4849263
423857,4849224
423867,4849181
423875,4849146
423883,4849112
423886,4849097
423888,4849084
423891,4849070
423892,4849057
423894,4849043
423894,4849027
423894,4849005
423893,4848988
423893,4848975
423891,4848961
423886,4848929
423880,4848900
423874,4848880
423868,4848863
423862,4848846
423847,4848814
423834,4848788
423818,4848760
423800,4848726
423780,4848690
423760,4848652
423741,4848617
423727,4848592
423700,4848545
423673,4848500
423653,4848468
423632,4848436
423606,4848398
423581,4848362
423573,4848349
423568,4848340
423563,4848328
423559,4848316
423554,4848301
423552,4848286
423550,4848272
423549,4848260
423550,4848238
423550,4848220
423552,4848203
423556,4848189
423559,4848177
423566,4848159
423573,4848143
423581,4848130
423591,4848116
423602,4848105
423614,4848093
423626,4848084
423639,4848075
423652,4848069
423664,4848064
423678,4848061
423694,4848057
423713,4848054
423733,4848053
423752,4848051
423774,4848050
423795,4848050
423815,4848049
423832,4848051
423857,4848055
423874,4848059
423892,4848063
423908,4848069
423920,4848075
423936,4848082
423950,4848091
423970,4848104
423987,4848116
424003,4848128
424017,4848142
424032,4848155
424058,4848178
424085,4848202
424110,4848223
424127,4848238
424143,4848250
424162,4848263
424183,4848277
424200,4848288
424225,4848305
424238,4848311
424252,4848317
424265,4848323
424280,4848328
424304,4848335
424327,4848339
424344,4848341
424361,4848343
424382,4848344
424401,4848344
424420,4848344
424458,4848341
424477,4848340
424500,4848340
424531,4848339
424545,4848339
424560,4848340
424572,4848341
424590,4848343
424614,4848346
424629,4848349
424642,4848352
424682,4848357
424706,4848360
424730,4848364
424788,4848376
424825,4848382
424855,4848388
424875,4848394
424899,4848400
424923,4848409
424959,4848424
425005,4848445
425036,4848458
425067,4848471
425112,4848491
425174,4848517
425231,4848542
425288,4848566
425314,4848577
425331,4848584
425345,4848593
425360,4848602
425369,4848612
425377,4848619
425382,4848630
425387,4848643
425389,4848654
425390,4848666
425390,4848679
425390,4848679
425390,4848679
425389,4848699
425388,4848720
425385,4848760
425381,4848786
425378,4848806
425378,4848820
425379,4848831
425381,4848841
425383,4848851
425388,4848862
425394,4848871
425401,4848877
425408,4848884
425415,4848890
425424,4848895
425434,4848900
425439,4848902
425446,4848904
425457,4848906
425472,4848908
425487,4848908
425507,4848908
425523,4848908
425536,4848906
425547,4848906
425558,4848904
425567,4848902
425579,4848898
425591,4848895
425604,4848889
425618,4848883
425639,4848873
425665,4848859
425685,4848850
425701,4848843
425735,4848826
425744,4848821
425751,4848814
425755,4848808
425758,4848802
425760,4848793
425764,4848778
425771,4848758
425781,4848725
425792,4848690
425805,4848651
425818,4848612
425829,4848582
425839,4848553
425843,4848538
425845,4848530
425849,4848522
425853,4848516
425858,4848510
425865,4848505
425869,4848503
425875,4848500
425881,4848498
425888,4848498
425895,4848499
425902,4848501
425910,4848505
425916,4848510
425922,4848516
425928,4848522
425932,4848530
425938,4848539
425942,4848546
425946,4848553
425951,4848559
425956,4848563
425964,4848567
425975,4848574
425984,4848580
425989,4848586
425993,4848591
425998,4848601
426003,4848610
426008,4848617
426012,4848623
426019,4848628
426025,4848633
426033,4848636
426040,4848639
426048,4848640
426057,4848641
426065,4848643
426073,4848646
426080,4848650
426092,4848657
426112,4848667
426123,4848672
426135,4848676
426145,4848681
426156,4848683
426188,4848690
426219,4848698
426266,4848708
426318,4848720
426327,4848721
426336,4848723
426346,4848723
426356,4848723
426365,4848722
426375,4848719
426389,4848716
426410,4848709
426430,4848702
426465,4848689
426490,4848681
426507,4848676
426546,4848662
426584,4848649
426607,4848640
426618,4848636
426628,4848629
426640,4848620
426658,4848605
426674,4848594
426684,4848586
426694,4848578
426701,4848568
426712,4848553
426728,4848528
426743,4848503
426757,4848477
426766,4848464
426773,4848448
426780,4848429
426786,4848412
426791,4848392
426795,4848368
426800,4848348
426801,4848330
426803,4848291
426803,4848276
426801,4848263
426797,4848236
426791,4848212
426780,4848176
426759,4848105
426747,4848067
426736,4848032
426721,4847986
426706,4847939
426693,4847905
426680,4847871
426671,4847847
426664,4847825
426657,4847803
426649,4847778
426638,4847740
426633,4847726
426631,4847710
426630,4847696
426630,4847683
426631,4847668
426633,4847649
426636,4847631
426641,4847613
426646,4847600
426650,4847589
426665,4847563
426691,4847521
426717,4847478
426740,4847442
426754,4847426
426770,4847410
426812,4847368
426856,4847329
426886,4847305
426902,4847293
426918,4847283
426930,4847276
426941,4847270
426956,4847263
426970,4847259
426994,4847252
427007,4847248
427021,4847246
427038,4847245
427066,4847243
427089,4847243
427108,4847244
427128,4847245
427149,4847247
427169,4847249
427195,4847255
427218,4847262
427235,4847268
427252,4847276
427269,4847284
427278,4847289
427299,4847304
427322,4847319
427341,4847334
427356,4847345
427363,4847351
427369,4847357
427374,4847363
427380,4847372
427386,4847384
427386,4847384
427390,4847395
427392,4847404
427392,4847412
427392,4847423
427391,4847435
427389,4847444
427385,4847451
427380,4847458
427343,4847502
427308,4847548
427298,4847560
427288,4847573
427277,4847590
427266,4847607
427253,4847629
427237,4847658
427229,4847677
427220,4847696
427214,4847710
427210,4847726
427204,4847751
427201,4847766
427200,4847778
427200,4847789
427201,4847803
427202,4847817
427204,4847830
427208,4847846
427212,4847860
427216,4847873
427222,4847886
427229,4847899
427236,4847912
427243,4847924
427251,4847934
427260,4847944
427268,4847953
427277,4847963
427288,4847974
427302,4847987
427317,4847997
427369,4848050
427382,4848062
427392,4848069
427401,4848076
427410,4848081
427423,4848089
427429,4848092
427435,4848096
427458,4848104
427473,4848109
427490,4848113
427523,4848116
427542,4848117
427555,4848118
427571,4848117
427590,4848115
427607,4848113
427617,4848111
427665,4848104
427692,4848101
427733,4848095
427782,4848087
427800,4848085
427841,4848080
427876,4848075
427899,4848073
427919,4848073
427937,4848072
427958,4848074
427978,4848079
428003,4848084
428027,4848088
428046,4848092
428065,4848098
428088,4848106
428103,4848112
428117,4848118
428134,4848127
428149,4848137
428173,4848152
428197,4848166
428268,4848211
428298,4848233
428310,4848242
428321,4848253
428333,4848267
428346,4848284
428353,4848297
428361,4848314
428368,4848337
428372,4848350
428381,4848391
428390,4848432
428398,4848473
428400,4848493
428400,4848508
428401,4848531
428401,4848567
428398,4848602
428394,4848627
428382,4848700
428356,4848822
428341,4848884
428329,4848923
428230,4849207
428223,4849233
428217,4849256
428214,4849270
428212,4849286
428210,4849316
428211,4849336
428212,4849349
428222,4849451
428231,4849507
428235,4849531
428239,4849542
428242,4849551
428245,4849558
428248,4849565
428255,4849575
428271,4849599
428281,4849613
428301,4849626
428329,4849646
428361,4849667
428421,4849708
428455,4849731
428470,4849741
428492,4849751
428508,4849759
428523,4849764
428540,4849771
428555,4849773
428568,4849775
428580,4849777
428600,4849778
428622,4849779
428653,4849776
428694,4849773
428745,4849767
428766,4849764
428779,4849764
428779,4849764
428811,4849749
428832,4849736
428855,4849720
428881,4849692
428904,4849645
428933,4849544
428935,4849536
428987,4849366
429006,4849241
429059,4849057
429083,4848971
429123,4848825
429168,4848681
429212,4848624
429262,4848576
429315,4848550
429345,4848541
429358,4848538
429400,4848536
429440,4848541
429498,4848553
429593,4848577
429698,4848612
429844,4848674
430096,4848779
430188,4848804
430249,4848811
430329,4848809
430482,4848797
430633,4848800
430678,4848796
431144,4848741
431212,4848740
431261,4848752
431304,4848779
431329,4848805
431343,4848841
431346,4848862
431347,4848894
431337,4848920
431306,4848978
431278,4849026
431255,4849078
431223,4849136
431213,4849225
431213,4849301
431227,4849349
431245,4849378
431285,4849418
431327,4849433
431358,4849435
431403,4849425
431548,4849371
431582,4849354
431864,4849191
431898,4849174
431924,4849161
431952,4849152
431994,4849143
432077,4849133
432158,4849147
432233,4849164
432318,4849187
432392,4849209
432476,4849242
432584,4849302
432657,4849337
432712,4849352
432788,4849365
432860,4849363
432957,4849351
433024,4849323
433078,4849255
433111,4849185
433101,4849082
433069,4849022
433006,4848953
432888,4848837
432812,4848773
432775,4848728
432754,4848655
432761,4848604
432786,4848557
432850,4848498
432901,4848458
432941,4848426
432980,4848395
433021,4848365
433060,4848333
433086,4848314
433100,4848305
433119,4848294
433139,4848286
433164,4848277
433201,4848264
433237,4848252
433277,4848239
433317,4848226
433366,4848211
433415,4848196
433445,4848185
433498,4848170
433555,4848155
433577,4848152
433598,4848148
433619,4848147
433652,4848146
433685,4848145
433743,4848144
433801,4848145
433837,4848145
433890,4848143
433927,4848144
433961,4848143
433994,4848143
434024,4848143
434052,4848142
434088,4848142
434152,4848143
434174,4848147
434204,4848153
434235,4848163
434255,4848171
434270,4848180
434296,4848192
434322,4848204
434342,4848212
434359,4848217
434381,4848224
434409,4848232
434432,4848241
434446,4848250
434454,4848257
434460,4848264
434464,4848271
434464,4848279
434463,4848293
434459,4848307
434453,4848317
434444,4848327
434437,4848334
434414,4848351
434386,4848367
434353,4848386
434316,4848404
434288,4848420
434250,4848447
434223,4848465
434210,4848476
434197,4848488
434184,4848501
434175,4848513
434169,4848524
434161,4848542
434155,4848560
434152,4848577
434151,4848599
434152,4848617
434154,4848639
434158,4848661
434161,4848673
434169,4848686
434177,4848695
434189,4848711
434196,4848719
434205,4848728
434214,4848734
434228,4848742
434244,4848750
434324,4848793
434352,4848807
434391,4848827
434413,4848837
434429,4848847
434445,4848858
434462,4848875
434478,4848893
434495,4848917
434503,4848942
434506,4848967
434507,4849003
434501,4849037
434471,4849074
434436,4849093
434393,4849113
434337,4849141
434282,4849170
434245,4849192
434190,4849227
434176,4849245
434166,4849265
434146,4849307
434139,4849329
434133,4849351
434134,4849371
434137,4849388
434140,4849404
434145,4849418
434153,4849431
434161,4849442
434171,4849451
434185,4849463
434198,4849472
434211,4849478
434226,4849480
434243,4849480
434262,4849480
434301,4849482
434325,4849481
434365,4849486
434393,4849489
434427,4849498
434505,4849535
434547,4849557
434581,4849573
434647,4849614
434699,4849652
434710,4849670
434715,4849686
434716,4849710
434720,4849784
434724,4849833
434729,4849885
434733,4849936
434736,4849986
434742,4850028
434750,4850072
434762,4850118
434762,4850184
434769,4850221
434775,4850242
434785,4850263
434788,4850282
434798,4850300
434812,4850326
434822,4850352
434834,4850377
434855,4850406
434868,4850418
434886,4850435
434904,4850452
434916,4850461
434927,4850469
434947,4850482
434977,4850498
435023,4850519
435086,4850545
435129,4850562
435161,4850572
435207,4850586
435252,4850599
435294,4850611
435329,4850620
435374,4850633
435401,4850642
435429,4850654
435461,4850667
435477,4850674
435495,4850680
435508,4850683
435521,4850685
435535,4850686
435553,4850686
435581,4850683
435615,4850682
435633,4850682
435683,4850681
435732,4850681
435767,4850681
435796,4850685
435850,4850687
435904,4850691
435938,4850695
435959,4850697
435975,4850698
435993,4850697
436010,4850697
436029,4850696
436046,4850693
436060,4850692
436072,4850690
436084,4850687
436095,4850684
436105,4850679
436117,4850674
436125,4850669
436135,4850661
436143,4850653
436151,4850644
436158,4850633
436162,4850625
436167,4850617
436170,4850607
436173,4850595
436176,4850583
436177,4850573
436177,4850561
436176,4850551
436175,4850534
436170,4850508
436165,4850481
436160,4850459
436153,4850432
436147,4850403
436143,4850385
436141,4850372
436138,4850346
436139,4850308
436140,4850265
436141,4850248
436144,4850235
436151,4850218
436161,4850191
436174,4850161
436191,4850128
436207,4850095
436223,4850062
436240,4850028
436247,4850010
436348,4849800
436380,4849746
436410,4849699
436475,4849599
436495,4849567
436514,4849542
436569,4849454
436598,4849412
436619,4849378
436641,4849346
436669,4849308
436698,4849271
436721,4849244
436744,4849218
436769,4849192
436792,4849168
436808,4849152
436822,4849141
436840,4849129
436860,4849117
436876,4849110
436892,4849105
436912,4849099
436956,4849092
436999,4849082
437031,4849077
437065,4849071
437098,4849066
437125,4849066
437159,4849065
437179,4849067
437211,4849073
437251,4849082
437273,4849089
437291,4849095
437313,4849103
437333,4849110
437378,4849126
437401,4849134
437412,4849139
437420,4849142
437427,4849145
437436,4849151
437446,4849157
437454,4849163
437468,4849176
437481,4849187
437494,4849202
437502,4849212
437510,4849224
437516,4849234
437520,4849245
437527,4849263
437534,4849281
437537,4849296
437539,4849308
437540,4849328
437540,4849351
437539,4849375
437536,4849394
437532,4849421
437525,4849447
437516,4849471
437508,4849496
437497,4849516
437486,4849540
437459,4849587
437428,4849628
437395,4849667
437362,4849709
437345,4849731
437328,4849751
437314,4849769
437300,4849787
437285,4849805
437268,4849821
437252,4849840
437236,4849860
437228,4849876
437221,4849897
437180,4849996
437166,4850045
437160,4850071
437157,4850096
437154,4850138
437152,4850172
437152,4850188
437152,4850203
437155,4850217
437159,4850233
437163,4850252
437169,4850267
437172,4850280
437180,4850295
437196,4850318
437215,4850342
437233,4850366
437244,4850379
437256,4850390
437280,4850413
437332,4850453
437346,4850461
437362,4850469
437378,4850475
437394,4850482
437412,4850486
437439,4850491
437455,4850493
437471,4850493
437487,4850491
437502,4850487
437521,4850480
437531,4850475
437543,4850468
437554,4850460
437566,4850450
437579,4850439
437599,4850417
437617,4850397
437638,4850373
437660,4850347
437680,4850322
437706,4850292
437732,4850261
437748,4850243
437776,4850213
437784,4850204
437794,4850195
437806,4850183
437820,4850171
437840,4850155
437856,4850144
437877,4850129
437902,4850114
437925,4850101
437943,4850092
437958,4850085
437975,4850078
437996,4850071
438009,4850066
438022,4850063
438044,4850057
438059,4850053
438075,4850050
438091,4850047
438106,4850046
438126,4850046
438143,4850046
438155,4850048
438180,4850052
438198,4850056
438218,4850063
438233,4850067
438246,4850074
438258,4850080
438283,4850097
438302,4850111
438315,4850122
438324,4850131
438333,4850138
438341,4850148
438352,4850162
438363,4850178
438373,4850195
438381,4850211
438391,4850230
438398,4850256
438404,4850280
438407,4850300
438409,4850318
438410,4850334
438409,4850357
438407,4850377
438403,4850399
438399,4850423
438393,4850447
438390,4850472
438386,4850486
438384,4850498
438383,4850508
438384,4850519
438385,4850536
438389,4850554
438397,4850584
438400,4850595
438404,4850602
438410,4850611
438425,4850636
438439,4850662
438459,4850700
438472,4850726
438490,4850758
438498,4850772
438507,4850788
438514,4850799
438521,4850808
438532,4850820
438540,4850827
438549,4850835
438560,4850844
438571,4850852
438587,4850860
438599,4850866
438614,4850871
438623,4850874
438638,4850879
438655,4850881
438671,4850882
438686,4850883
438706,4850878
438731,4850870
438750,4850863
438769,4850855
438813,4850823
438843,4850790
438859,4850769
438871,4850752
438878,4850743
438885,4850729
438891,4850714
438901,4850680
438911,4850644
438920,4850606
438927,4850567
438930,4850536
438934,4850512
438937,4850479
438941,4850451
438946,4850408
438949,4850368
438951,4850337
438951,4850318
438951,4850305
438949,4850289
438945,4850266
438939,4850242
438929,4850210
438919,4850179
438909,4850153
438898,4850131
438887,4850109
438869,4850078
438857,4850063
438848,4850050
438824,4850025
438800,4850000
